,id,name,year,AI1302,AI1302_source_title_de,AI1302_source_valid_from,AI1302_source_periodicity,AI1302_source_name,AI1302_source_url
0,10041,"Saarbrücken, Regionalverband",1995,62.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,10041,"Saarbrücken, Regionalverband",1995,62.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,10041,"Saarbrücken, Regionalverband",2000,60.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,10041,"Saarbrücken, Regionalverband",2000,60.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,10041,"Saarbrücken, Regionalverband",2005,64.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,10041,"Saarbrücken, Regionalverband",2005,64.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,10041,"Saarbrücken, Regionalverband",2006,62.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,10041,"Saarbrücken, Regionalverband",2006,62.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,10041,"Saarbrücken, Regionalverband",2007,67.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,10041,"Saarbrücken, Regionalverband",2007,67.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,10041,"Saarbrücken, Regionalverband",2008,62.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,10041,"Saarbrücken, Regionalverband",2008,62.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,10041,"Saarbrücken, Regionalverband",2009,57.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,10041,"Saarbrücken, Regionalverband",2009,57.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,10041,"Saarbrücken, Regionalverband",2010,54.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
15,10041,"Saarbrücken, Regionalverband",2010,54.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
16,10041,"Saarbrücken, Regionalverband",2011,59.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
17,10041,"Saarbrücken, Regionalverband",2011,59.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
18,10041,"Saarbrücken, Regionalverband",2012,58.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
19,10041,"Saarbrücken, Regionalverband",2012,58.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
20,10041,"Saarbrücken, Regionalverband",2013,56.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
21,10041,"Saarbrücken, Regionalverband",2013,56.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
22,10041,"Saarbrücken, Regionalverband",2014,58.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
23,10041,"Saarbrücken, Regionalverband",2014,58.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
24,10041,"Saarbrücken, Regionalverband",2015,58.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
25,10041,"Saarbrücken, Regionalverband",2015,58.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
26,10041,"Saarbrücken, Regionalverband",2016,59.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
27,10041,"Saarbrücken, Regionalverband",2016,59.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
28,10041,"Saarbrücken, Regionalverband",2017,55.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
29,10041,"Saarbrücken, Regionalverband",2018,56.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,10042,"Merzig-Wadern, Landkreis",1995,63.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,10042,"Merzig-Wadern, Landkreis",1995,63.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,10042,"Merzig-Wadern, Landkreis",2000,61.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,10042,"Merzig-Wadern, Landkreis",2000,61.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,10042,"Merzig-Wadern, Landkreis",2005,64.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,10042,"Merzig-Wadern, Landkreis",2005,64.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,10042,"Merzig-Wadern, Landkreis",2006,56.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,10042,"Merzig-Wadern, Landkreis",2006,56.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,10042,"Merzig-Wadern, Landkreis",2007,67.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,10042,"Merzig-Wadern, Landkreis",2007,67.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,10042,"Merzig-Wadern, Landkreis",2008,58.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,10042,"Merzig-Wadern, Landkreis",2008,58.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,10042,"Merzig-Wadern, Landkreis",2009,58.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,10042,"Merzig-Wadern, Landkreis",2009,58.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,10042,"Merzig-Wadern, Landkreis",2010,53.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
15,10042,"Merzig-Wadern, Landkreis",2010,53.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
16,10042,"Merzig-Wadern, Landkreis",2011,55.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
17,10042,"Merzig-Wadern, Landkreis",2011,55.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
18,10042,"Merzig-Wadern, Landkreis",2012,53.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
19,10042,"Merzig-Wadern, Landkreis",2012,53.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
20,10042,"Merzig-Wadern, Landkreis",2013,49.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
21,10042,"Merzig-Wadern, Landkreis",2013,49.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
22,10042,"Merzig-Wadern, Landkreis",2014,50.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
23,10042,"Merzig-Wadern, Landkreis",2014,50.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
24,10042,"Merzig-Wadern, Landkreis",2015,51.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
25,10042,"Merzig-Wadern, Landkreis",2015,51.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
26,10042,"Merzig-Wadern, Landkreis",2016,53.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
27,10042,"Merzig-Wadern, Landkreis",2016,53.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
28,10042,"Merzig-Wadern, Landkreis",2017,48.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
29,10042,"Merzig-Wadern, Landkreis",2018,53.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,10043,"Neunkirchen, Landkreis",1995,57.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,10043,"Neunkirchen, Landkreis",1995,57.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,10043,"Neunkirchen, Landkreis",2000,56.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,10043,"Neunkirchen, Landkreis",2000,56.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,10043,"Neunkirchen, Landkreis",2005,61.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,10043,"Neunkirchen, Landkreis",2005,61.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,10043,"Neunkirchen, Landkreis",2006,58.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,10043,"Neunkirchen, Landkreis",2006,58.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,10043,"Neunkirchen, Landkreis",2007,63.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,10043,"Neunkirchen, Landkreis",2007,63.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,10043,"Neunkirchen, Landkreis",2008,59.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,10043,"Neunkirchen, Landkreis",2008,59.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,10043,"Neunkirchen, Landkreis",2009,61.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,10043,"Neunkirchen, Landkreis",2009,61.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,10043,"Neunkirchen, Landkreis",2010,54.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
15,10043,"Neunkirchen, Landkreis",2010,54.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
16,10043,"Neunkirchen, Landkreis",2011,54.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
17,10043,"Neunkirchen, Landkreis",2011,54.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
18,10043,"Neunkirchen, Landkreis",2012,58.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
19,10043,"Neunkirchen, Landkreis",2012,58.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
20,10043,"Neunkirchen, Landkreis",2013,56.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
21,10043,"Neunkirchen, Landkreis",2013,56.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
22,10043,"Neunkirchen, Landkreis",2014,54.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
23,10043,"Neunkirchen, Landkreis",2014,54.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
24,10043,"Neunkirchen, Landkreis",2015,51.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
25,10043,"Neunkirchen, Landkreis",2015,51.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
26,10043,"Neunkirchen, Landkreis",2016,53.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
27,10043,"Neunkirchen, Landkreis",2016,53.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
28,10043,"Neunkirchen, Landkreis",2017,52.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
29,10043,"Neunkirchen, Landkreis",2018,50.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,10044,"Saarlouis, Landkreis",1995,63.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,10044,"Saarlouis, Landkreis",1995,63.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,10044,"Saarlouis, Landkreis",2000,62.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,10044,"Saarlouis, Landkreis",2000,62.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,10044,"Saarlouis, Landkreis",2005,62.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,10044,"Saarlouis, Landkreis",2005,62.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,10044,"Saarlouis, Landkreis",2006,62.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,10044,"Saarlouis, Landkreis",2006,62.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,10044,"Saarlouis, Landkreis",2007,64.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,10044,"Saarlouis, Landkreis",2007,64.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,10044,"Saarlouis, Landkreis",2008,60.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,10044,"Saarlouis, Landkreis",2008,60.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,10044,"Saarlouis, Landkreis",2009,55.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,10044,"Saarlouis, Landkreis",2009,55.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,10044,"Saarlouis, Landkreis",2010,56.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
15,10044,"Saarlouis, Landkreis",2010,56.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
16,10044,"Saarlouis, Landkreis",2011,55.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
17,10044,"Saarlouis, Landkreis",2011,55.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
18,10044,"Saarlouis, Landkreis",2012,54.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
19,10044,"Saarlouis, Landkreis",2012,54.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
20,10044,"Saarlouis, Landkreis",2013,53.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
21,10044,"Saarlouis, Landkreis",2013,53.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
22,10044,"Saarlouis, Landkreis",2014,56.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
23,10044,"Saarlouis, Landkreis",2014,56.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
24,10044,"Saarlouis, Landkreis",2015,55.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
25,10044,"Saarlouis, Landkreis",2015,55.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
26,10044,"Saarlouis, Landkreis",2016,54.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
27,10044,"Saarlouis, Landkreis",2016,54.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
28,10044,"Saarlouis, Landkreis",2017,49.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
29,10044,"Saarlouis, Landkreis",2018,50.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,10045,Saarpfalz-Kreis,1995,64.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,10045,Saarpfalz-Kreis,1995,64.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,10045,Saarpfalz-Kreis,2000,62.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,10045,Saarpfalz-Kreis,2000,62.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,10045,Saarpfalz-Kreis,2005,70.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,10045,Saarpfalz-Kreis,2005,70.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,10045,Saarpfalz-Kreis,2006,69.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,10045,Saarpfalz-Kreis,2006,69.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,10045,Saarpfalz-Kreis,2007,68.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,10045,Saarpfalz-Kreis,2007,68.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,10045,Saarpfalz-Kreis,2008,66.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,10045,Saarpfalz-Kreis,2008,66.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,10045,Saarpfalz-Kreis,2009,62.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,10045,Saarpfalz-Kreis,2009,62.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,10045,Saarpfalz-Kreis,2010,58.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
15,10045,Saarpfalz-Kreis,2010,58.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
16,10045,Saarpfalz-Kreis,2011,62.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
17,10045,Saarpfalz-Kreis,2011,62.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
18,10045,Saarpfalz-Kreis,2012,61.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
19,10045,Saarpfalz-Kreis,2012,61.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
20,10045,Saarpfalz-Kreis,2013,60.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
21,10045,Saarpfalz-Kreis,2013,60.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
22,10045,Saarpfalz-Kreis,2014,60.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
23,10045,Saarpfalz-Kreis,2014,60.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
24,10045,Saarpfalz-Kreis,2015,58.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
25,10045,Saarpfalz-Kreis,2015,58.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
26,10045,Saarpfalz-Kreis,2016,65.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
27,10045,Saarpfalz-Kreis,2016,65.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
28,10045,Saarpfalz-Kreis,2017,59.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
29,10045,Saarpfalz-Kreis,2018,59.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,10046,"St. Wendel, Landkreis",1995,66.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,10046,"St. Wendel, Landkreis",1995,66.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,10046,"St. Wendel, Landkreis",2000,53.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,10046,"St. Wendel, Landkreis",2000,53.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,10046,"St. Wendel, Landkreis",2005,58.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,10046,"St. Wendel, Landkreis",2005,58.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,10046,"St. Wendel, Landkreis",2006,54.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,10046,"St. Wendel, Landkreis",2006,54.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,10046,"St. Wendel, Landkreis",2007,62.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,10046,"St. Wendel, Landkreis",2007,62.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,10046,"St. Wendel, Landkreis",2008,52.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,10046,"St. Wendel, Landkreis",2008,52.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,10046,"St. Wendel, Landkreis",2009,52.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,10046,"St. Wendel, Landkreis",2009,52.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,10046,"St. Wendel, Landkreis",2010,47.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
15,10046,"St. Wendel, Landkreis",2010,47.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
16,10046,"St. Wendel, Landkreis",2011,51.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
17,10046,"St. Wendel, Landkreis",2011,51.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
18,10046,"St. Wendel, Landkreis",2012,46.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
19,10046,"St. Wendel, Landkreis",2012,46.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
20,10046,"St. Wendel, Landkreis",2013,48.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
21,10046,"St. Wendel, Landkreis",2013,48.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
22,10046,"St. Wendel, Landkreis",2014,48.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
23,10046,"St. Wendel, Landkreis",2014,48.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
24,10046,"St. Wendel, Landkreis",2015,45.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
25,10046,"St. Wendel, Landkreis",2015,45.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
26,10046,"St. Wendel, Landkreis",2016,47.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
27,10046,"St. Wendel, Landkreis",2016,47.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
28,10046,"St. Wendel, Landkreis",2017,47.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
29,10046,"St. Wendel, Landkreis",2018,53.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,11000,Berlin,1995,67.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,11000,Berlin,1995,67.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,11000,Berlin,2000,57.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,11000,Berlin,2000,57.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,11000,Berlin,2005,47.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,11000,Berlin,2005,47.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,11000,Berlin,2006,47.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,11000,Berlin,2006,47.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,11000,Berlin,2007,49.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,11000,Berlin,2007,49.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,11000,Berlin,2008,49.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,11000,Berlin,2008,49.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,11000,Berlin,2009,45.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,11000,Berlin,2009,45.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,11000,Berlin,2010,41.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
15,11000,Berlin,2010,41.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
16,11000,Berlin,2011,48.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
17,11000,Berlin,2011,48.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
18,11000,Berlin,2012,48.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
19,11000,Berlin,2012,48.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
20,11000,Berlin,2013,45.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
21,11000,Berlin,2013,45.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
22,11000,Berlin,2014,47.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
23,11000,Berlin,2014,47.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
24,11000,Berlin,2015,48.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
25,11000,Berlin,2015,48.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
26,11000,Berlin,2016,46.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
27,11000,Berlin,2016,46.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
28,11000,Berlin,2017,46.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
29,11000,Berlin,2018,46.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,12051,"Brandenburg an der Havel, Kreisfreie Stadt",1995,71.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,12051,"Brandenburg an der Havel, Kreisfreie Stadt",1995,71.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2000,49.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2000,49.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2005,53.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
